lead_code,sent_at,status,response_message,read_at
LDSMFG_132400,2025-01-22,DELIVERED,,
LDSMFG_132339,2025-01-25,DELIVERED,,
LDSMFG_125700,2025-01-25,DELIVERED,,
LDSMFG_114494,2025-01-24,DELIVERED,,
LDSMFG_107908,2025-01-21,DELIVERED,,
LDSMFG_165412,2025-01-16,DELIVERED,,
LDSMFG_187886,2025-01-20,FAILED,,
LDSMFG_113660,2025-01-18,FAILED,,
LDSMFG_128318,2025-01-09,READ,,2025-01-09 08:00:00
LDSMFG_124803,2025-01-18,DELIVERED,Wrong number,
LDSMFG_191950,2025-01-26,DELIVERED,,
LDSMFG_115127,2025-01-21,DELIVERED,,
LDSMFG_128162,2025-01-03,READ,,2025-01-03 03:00:00
LDSMFG_117416,2025-01-05,DELIVERED,,
LDSMFG_111237,2025-01-28,DELIVERED,,
LDSMFG_120795,2025-01-27,DELIVERED,,
LDSMFG_116242,2025-01-01,READ,,2025-01-01 10:00:00
LDSMFG_129995,2025-01-11,DELIVERED,,
LDSMFG_196854,2025-01-15,READ,,2025-01-15 09:00:00
LDSMFG_128817,2025-01-16,READ,,2025-01-16 15:00:00
LDSMFG_155906,2025-01-29,READ,,2025-01-29 10:00:00
LDSMFG_142357,2025-01-17,READ,,2025-01-17 16:00:00
LDSMFG_147728,2025-01-22,DELIVERED,,
LDSMFG_145230,2025-01-01,READ,,2025-01-01 11:00:00
LDSMFG_113953,2025-01-20,FAILED,,
LDSMFG_134630,2025-01-09,READ,,2025-01-09 22:00:00
LDSMFG_105450,2025-01-16,DELIVERED,,
LDSMFG_178546,2025-01-15,FAILED,,
LDSMFG_149195,2025-01-20,READ,,2025-01-20 18:00:00
LDSMFG_184629,2025-01-29,READ,,2025-01-29 12:00:00
LDSMFG_165552,2025-01-17,READ,,2025-01-17 21:00:00
LDSMFG_184946,2025-01-27,DELIVERED,,
LDSMFG_161487,2025-01-22,READ,,2025-01-22 05:00:00
LDSMFG_160157,2025-01-05,READ,,2025-01-05 12:00:00
LDSMFG_147750,2025-01-09,FAILED,,
LDSMFG_126447,2025-01-11,READ,,2025-01-11 04:00:00
LDSMFG_187216,2025-01-26,DELIVERED,,
LDSMFG_192508,2025-01-08,READ,,2025-01-08 20:00:00
LDSMFG_126233,2025-01-20,READ,,2025-01-20 05:00:00
LDSMFG_103515,2025-01-20,READ,,2025-01-20 09:00:00
LDSMFG_192877,2025-01-16,READ,,2025-01-16 16:00:00
LDSMFG_132605,2025-01-13,READ,,2025-01-13 04:00:00
LDSMFG_160390,2025-01-22,READ,,2025-01-22 21:00:00
LDSMFG_132748,2025-01-19,DELIVERED,,
LDSMFG_142616,2025-01-02,READ,,2025-01-02 13:00:00
LDSMFG_114503,2025-01-03,DELIVERED,,
LDSMFG_151244,2025-01-17,READ,,2025-01-17 06:00:00
LDSMFG_113549,2025-01-13,DELIVERED,Pay link?,
LDSMFG_199125,2025-01-23,DELIVERED,Wrong number,
LDSMFG_179259,2025-01-27,READ,,2025-01-27 21:00:00
LDSMFG_193817,2025-01-16,DELIVERED,,
LDSMFG_167473,2025-01-12,DELIVERED,,
LDSMFG_157306,2025-01-23,DELIVERED,,
LDSMFG_119108,2025-01-22,READ,,2025-01-22 20:00:00
LDSMFG_105735,2025-01-11,DELIVERED,,
LDSMFG_144872,2025-01-09,READ,,2025-01-09 10:00:00
LDSMFG_132689,2025-01-29,DELIVERED,,
LDSMFG_105074,2025-01-05,READ,,2025-01-05 23:00:00
LDSMFG_168938,2025-01-16,READ,,2025-01-16 15:00:00
LDSMFG_157905,2025-01-25,READ,,2025-01-25 19:00:00
LDSMFG_152722,2025-01-12,READ,,2025-01-12 10:00:00
LDSMFG_110765,2025-01-04,READ,,2025-01-04 23:00:00
LDSMFG_109802,2025-01-11,DELIVERED,,
LDSMFG_195348,2025-01-17,DELIVERED,,
LDSMFG_111283,2025-01-13,READ,,2025-01-13 06:00:00
LDSMFG_162545,2025-01-24,DELIVERED,,
LDSMFG_157519,2025-01-27,READ,,2025-01-27 13:00:00
LDSMFG_173490,2025-01-02,DELIVERED,,
LDSMFG_121978,2025-01-25,DELIVERED,,
LDSMFG_170359,2025-01-20,READ,,2025-01-20 16:00:00
LDSMFG_104516,2025-01-05,READ,,2025-01-05 19:00:00
LDSMFG_177597,2025-01-04,FAILED,,
LDSMFG_171788,2025-01-23,READ,,2025-01-23 18:00:00
LDSMFG_161495,2025-01-18,READ,Pay link?,2025-01-18 16:00:00
LDSMFG_135871,2025-01-05,READ,,2025-01-05 15:00:00
LDSMFG_122581,2025-01-21,READ,,2025-01-21 04:00:00
LDSMFG_149567,2025-01-05,DELIVERED,,
LDSMFG_172173,2025-01-01,DELIVERED,,
LDSMFG_183921,2025-01-15,DELIVERED,,
LDSMFG_177070,2025-01-06,READ,,2025-01-06 15:00:00
LDSMFG_157594,2025-01-04,DELIVERED,,
LDSMFG_190221,2025-01-02,DELIVERED,,
LDSMFG_169637,2025-01-14,READ,,2025-01-14 18:00:00
LDSMFG_157827,2025-01-14,DELIVERED,,
LDSMFG_133715,2025-01-04,READ,,2025-01-04 11:00:00
LDSMFG_129282,2025-01-15,READ,,2025-01-15 07:00:00
LDSMFG_181506,2025-01-03,READ,,2025-01-03 17:00:00
LDSMFG_136764,2025-01-25,DELIVERED,,
LDSMFG_159065,2025-01-12,READ,,2025-01-12 16:00:00
LDSMFG_198119,2025-01-20,FAILED,,
LDSMFG_153375,2025-01-07,READ,Pay link?,2025-01-07 17:00:00
LDSMFG_148462,2025-01-20,DELIVERED,,
LDSMFG_190429,2025-01-14,READ,,2025-01-14 04:00:00
LDSMFG_143061,2025-01-09,READ,,2025-01-09 04:00:00
LDSMFG_178075,2025-01-09,READ,,2025-01-09 13:00:00
LDSMFG_155446,2025-01-12,DELIVERED,,
LDSMFG_119722,2025-01-24,FAILED,,
LDSMFG_133660,2025-01-24,READ,,2025-01-24 04:00:00
LDSMFG_182682,2025-01-20,DELIVERED,,
LDSMFG_113614,2025-01-25,READ,,2025-01-25 17:00:00
LDSMFG_195628,2025-01-09,READ,,2025-01-09 06:00:00
LDSMFG_105510,2025-01-29,DELIVERED,,
LDSMFG_158457,2025-01-28,READ,,2025-01-28 04:00:00
LDSMFG_182547,2025-01-09,DELIVERED,,
LDSMFG_133918,2025-01-21,READ,,2025-01-21 15:00:00
LDSMFG_165571,2025-01-16,DELIVERED,,
LDSMFG_175463,2025-01-15,DELIVERED,,
LDSMFG_168947,2025-01-30,READ,,2025-01-30 19:00:00
LDSMFG_164139,2025-01-07,READ,,2025-01-07 08:00:00
LDSMFG_187806,2025-01-09,DELIVERED,,
LDSMFG_110264,2025-01-13,READ,,2025-01-13 05:00:00
LDSMFG_177912,2025-01-16,READ,,2025-01-16 17:00:00
LDSMFG_182232,2025-01-25,FAILED,Pay link?,
LDSMFG_177005,2025-01-21,READ,,2025-01-21 07:00:00
LDSMFG_102225,2025-01-28,DELIVERED,,
LDSMFG_175351,2025-01-29,FAILED,,
LDSMFG_131124,2025-01-27,DELIVERED,,
LDSMFG_193527,2025-01-12,FAILED,,
LDSMFG_119905,2025-01-14,READ,,2025-01-14 18:00:00
LDSMFG_188824,2025-01-11,DELIVERED,,
LDSMFG_133113,2025-01-20,READ,Wrong number,2025-01-20 05:00:00
LDSMFG_183129,2025-01-04,DELIVERED,,
LDSMFG_176074,2025-01-02,READ,,2025-01-02 23:00:00
LDSMFG_162101,2025-01-16,DELIVERED,,
LDSMFG_167614,2025-01-10,DELIVERED,,
LDSMFG_175305,2025-01-23,DELIVERED,,
LDSMFG_146054,2025-01-18,READ,Pay link?,2025-01-18 12:00:00
LDSMFG_178809,2025-01-15,READ,,2025-01-15 03:00:00
LDSMFG_172553,2025-01-09,READ,,2025-01-09 17:00:00
LDSMFG_136445,2025-01-06,READ,,2025-01-06 08:00:00
LDSMFG_161312,2025-01-22,DELIVERED,,
LDSMFG_126885,2025-01-13,READ,,2025-01-13 03:00:00
LDSMFG_195509,2025-01-22,READ,,2025-01-22 03:00:00
LDSMFG_105241,2025-01-12,READ,Pay link?,2025-01-12 22:00:00
LDSMFG_129481,2025-01-18,FAILED,,
LDSMFG_181120,2025-01-06,DELIVERED,,
LDSMFG_199354,2025-01-04,DELIVERED,,
LDSMFG_111238,2025-01-19,DELIVERED,,
LDSMFG_187965,2025-01-20,DELIVERED,Wrong number,
LDSMFG_121418,2025-01-21,READ,,2025-01-21 11:00:00
LDSMFG_182058,2025-01-28,DELIVERED,,
LDSMFG_121153,2025-01-14,DELIVERED,,
LDSMFG_161859,2025-01-07,READ,,2025-01-07 10:00:00
LDSMFG_103526,2025-01-13,DELIVERED,Pay link?,
LDSMFG_183342,2025-01-13,READ,,2025-01-13 10:00:00
LDSMFG_152875,2025-01-12,DELIVERED,,
LDSMFG_154591,2025-01-27,FAILED,Wrong number,
LDSMFG_161006,2025-01-05,DELIVERED,,
LDSMFG_129891,2025-01-26,DELIVERED,,
LDSMFG_198545,2025-01-06,DELIVERED,,
LDSMFG_193370,2025-01-28,DELIVERED,,
LDSMFG_183284,2025-01-10,DELIVERED,,
LDSMFG_142805,2025-01-23,DELIVERED,,
LDSMFG_135753,2025-01-09,READ,,2025-01-09 16:00:00
LDSMFG_199116,2025-01-12,READ,,2025-01-12 21:00:00
LDSMFG_160603,2025-01-15,READ,,2025-01-15 17:00:00
LDSMFG_184255,2025-01-19,FAILED,,
LDSMFG_119498,2025-01-09,DELIVERED,,
LDSMFG_104791,2025-01-20,DELIVERED,,
LDSMFG_137840,2025-01-13,READ,,2025-01-13 12:00:00
LDSMFG_128787,2025-01-06,READ,,2025-01-06 05:00:00
LDSMFG_193152,2025-01-03,DELIVERED,,
LDSMFG_114493,2025-01-17,DELIVERED,,
LDSMFG_135078,2025-01-19,READ,,2025-01-19 19:00:00
LDSMFG_124155,2025-01-17,DELIVERED,,
LDSMFG_169718,2025-01-07,DELIVERED,,
LDSMFG_143585,2025-01-29,DELIVERED,,
LDSMFG_163279,2025-01-30,READ,,2025-01-30 23:00:00
LDSMFG_135128,2025-01-07,READ,,2025-01-07 03:00:00
LDSMFG_144884,2025-01-16,DELIVERED,,
LDSMFG_156381,2025-01-27,DELIVERED,,
LDSMFG_109722,2025-01-11,FAILED,,
LDSMFG_163749,2025-01-19,READ,,2025-01-19 19:00:00
LDSMFG_194106,2025-01-13,DELIVERED,,
LDSMFG_143157,2025-01-27,READ,Pay link?,2025-01-27 06:00:00
LDSMFG_130581,2025-01-11,DELIVERED,,
LDSMFG_117822,2025-01-02,READ,,2025-01-02 07:00:00
LDSMFG_118179,2025-01-14,DELIVERED,,
LDSMFG_125748,2025-01-01,READ,,2025-01-01 08:00:00
LDSMFG_179370,2025-01-13,READ,,2025-01-13 13:00:00
LDSMFG_157318,2025-01-30,READ,,2025-01-30 08:00:00
LDSMFG_124009,2025-01-30,READ,,2025-01-30 09:00:00
LDSMFG_193548,2025-01-13,READ,,2025-01-13 16:00:00
LDSMFG_168940,2025-01-25,DELIVERED,,
LDSMFG_167305,2025-01-21,READ,,2025-01-21 17:00:00
LDSMFG_120079,2025-01-11,DELIVERED,,
LDSMFG_122224,2025-01-02,FAILED,,
LDSMFG_195322,2025-01-12,FAILED,Wrong number,
LDSMFG_199420,2025-01-12,READ,,2025-01-12 11:00:00
LDSMFG_196888,2025-01-03,READ,,2025-01-03 07:00:00
LDSMFG_146934,2025-01-04,DELIVERED,,
LDSMFG_195202,2025-01-20,READ,,2025-01-20 13:00:00
LDSMFG_163952,2025-01-16,DELIVERED,Pay link?,
LDSMFG_166763,2025-01-09,READ,,2025-01-09 20:00:00
LDSMFG_139888,2025-01-08,FAILED,,
LDSMFG_131289,2025-01-26,DELIVERED,,
LDSMFG_159182,2025-01-23,READ,,2025-01-23 02:00:00
LDSMFG_157318,2025-01-06,READ,Wrong number,2025-01-06 15:00:00
LDSMFG_105120,2025-01-24,READ,,2025-01-24 01:00:00
LDSMFG_134298,2025-01-01,READ,,2025-01-01 13:00:00
LDSMFG_157159,2025-01-22,DELIVERED,,
LDSMFG_141230,2025-01-18,READ,,2025-01-18 03:00:00
LDSMFG_187801,2025-01-14,READ,,2025-01-14 13:00:00
LDSMFG_139291,2025-01-05,DELIVERED,,
LDSMFG_164807,2025-01-25,DELIVERED,,
LDSMFG_174667,2025-01-10,READ,,2025-01-10 14:00:00
LDSMFG_132949,2025-01-21,DELIVERED,,
LDSMFG_138863,2025-01-05,DELIVERED,,
LDSMFG_196441,2025-01-17,DELIVERED,,
LDSMFG_155286,2025-01-05,READ,,2025-01-05 06:00:00
LDSMFG_186593,2025-01-11,READ,,2025-01-11 09:00:00
LDSMFG_136495,2025-01-18,FAILED,,
LDSMFG_197077,2025-01-03,DELIVERED,,
LDSMFG_134203,2025-01-11,READ,,2025-01-11 01:00:00
LDSMFG_123325,2025-01-28,READ,,2025-01-28 08:00:00
LDSMFG_185117,2025-01-22,READ,,2025-01-22 01:00:00
LDSMFG_132352,2025-01-06,DELIVERED,,
LDSMFG_180811,2025-01-26,READ,,2025-01-26 02:00:00
LDSMFG_150479,2025-01-14,DELIVERED,,
LDSMFG_130534,2025-01-30,READ,,2025-01-30 02:00:00
LDSMFG_150453,2025-01-16,DELIVERED,,
LDSMFG_162173,2025-01-27,READ,,2025-01-27 21:00:00
LDSMFG_117935,2025-01-30,READ,Wrong number,2025-01-30 18:00:00
LDSMFG_107742,2025-01-30,DELIVERED,,
LDSMFG_110301,2025-01-12,READ,,2025-01-12 09:00:00
LDSMFG_111217,2025-01-02,DELIVERED,,
LDSMFG_173989,2025-01-21,READ,,2025-01-21 11:00:00
LDSMFG_161760,2025-01-17,FAILED,,
LDSMFG_116266,2025-01-01,FAILED,,
LDSMFG_184397,2025-01-01,READ,,2025-01-01 02:00:00
LDSMFG_128738,2025-01-24,FAILED,,
LDSMFG_133142,2025-01-06,DELIVERED,,
LDSMFG_141439,2025-01-08,DELIVERED,,
LDSMFG_168091,2025-01-16,DELIVERED,,
LDSMFG_129496,2025-01-05,DELIVERED,,
LDSMFG_169905,2025-01-06,DELIVERED,,
LDSMFG_175015,2025-01-10,DELIVERED,,
LDSMFG_154722,2025-01-02,READ,,2025-01-02 18:00:00
LDSMFG_134034,2025-01-03,READ,,2025-01-03 18:00:00
LDSMFG_108485,2025-01-09,FAILED,,
LDSMFG_167510,2025-01-12,DELIVERED,,
LDSMFG_178110,2025-01-08,DELIVERED,,
LDSMFG_178732,2025-01-20,READ,,2025-01-20 13:00:00
LDSMFG_160181,2025-01-04,READ,,2025-01-04 02:00:00
LDSMFG_173684,2025-01-07,READ,Wrong number,2025-01-07 23:00:00
LDSMFG_139840,2025-01-07,READ,,2025-01-07 23:00:00
LDSMFG_110930,2025-01-02,DELIVERED,,
LDSMFG_181996,2025-01-26,READ,Pay link?,2025-01-26 15:00:00
LDSMFG_157803,2025-01-14,DELIVERED,,
LDSMFG_114760,2025-01-01,READ,,2025-01-01 09:00:00
LDSMFG_124473,2025-01-09,READ,,2025-01-09 06:00:00
LDSMFG_104600,2025-01-19,DELIVERED,,
LDSMFG_153487,2025-01-29,DELIVERED,,
LDSMFG_188869,2025-01-23,READ,,2025-01-23 03:00:00
LDSMFG_189383,2025-01-09,READ,,2025-01-09 10:00:00
LDSMFG_155044,2025-01-12,DELIVERED,,
LDSMFG_194811,2025-01-26,DELIVERED,,
LDSMFG_158026,2025-01-01,FAILED,,
LDSMFG_175854,2025-01-09,DELIVERED,,
LDSMFG_108783,2025-01-21,DELIVERED,,
LDSMFG_139584,2025-01-23,READ,,2025-01-23 17:00:00
LDSMFG_162713,2025-01-26,DELIVERED,,
LDSMFG_138324,2025-01-12,READ,,2025-01-12 18:00:00
LDSMFG_133364,2025-01-21,FAILED,,
LDSMFG_154708,2025-01-09,READ,,2025-01-09 22:00:00
LDSMFG_146177,2025-01-22,READ,,2025-01-22 01:00:00
LDSMFG_187912,2025-01-11,READ,Wrong number,2025-01-11 21:00:00
LDSMFG_170628,2025-01-25,READ,,2025-01-25 17:00:00
LDSMFG_124826,2025-01-21,DELIVERED,,
LDSMFG_130266,2025-01-14,READ,,2025-01-14 11:00:00
LDSMFG_194088,2025-01-02,DELIVERED,Pay link?,
LDSMFG_184156,2025-01-04,DELIVERED,,
LDSMFG_198715,2025-01-18,DELIVERED,Pay link?,
LDSMFG_196417,2025-01-01,READ,,2025-01-01 06:00:00
LDSMFG_100411,2025-01-14,DELIVERED,,
LDSMFG_149285,2025-01-26,READ,,2025-01-26 03:00:00
LDSMFG_177665,2025-01-16,DELIVERED,,
LDSMFG_139984,2025-01-05,READ,,2025-01-05 11:00:00
LDSMFG_193615,2025-01-12,DELIVERED,,
LDSMFG_144840,2025-01-11,READ,,2025-01-11 10:00:00
LDSMFG_119021,2025-01-28,READ,,2025-01-28 06:00:00
LDSMFG_134163,2025-01-17,READ,,2025-01-17 05:00:00
LDSMFG_115767,2025-01-16,FAILED,,
LDSMFG_132531,2025-01-16,READ,,2025-01-16 21:00:00
LDSMFG_196343,2025-01-14,READ,,2025-01-14 01:00:00
LDSMFG_188065,2025-01-08,DELIVERED,,
LDSMFG_145282,2025-01-15,DELIVERED,,
LDSMFG_193297,2025-01-09,DELIVERED,Pay link?,
LDSMFG_142550,2025-01-06,DELIVERED,,
LDSMFG_118247,2025-01-13,READ,Pay link?,2025-01-13 12:00:00
LDSMFG_164610,2025-01-12,READ,,2025-01-12 04:00:00
LDSMFG_192775,2025-01-12,DELIVERED,,
LDSMFG_175945,2025-01-20,DELIVERED,,
LDSMFG_124236,2025-01-19,FAILED,,
LDSMFG_180736,2025-01-12,DELIVERED,,
LDSMFG_199555,2025-01-21,READ,,2025-01-21 14:00:00
LDSMFG_122956,2025-01-17,READ,Wrong number,2025-01-17 08:00:00
LDSMFG_109972,2025-01-05,READ,,2025-01-05 16:00:00
LDSMFG_101435,2025-01-07,DELIVERED,Wrong number,
LDSMFG_130658,2025-01-30,READ,,2025-01-30 22:00:00
LDSMFG_168583,2025-01-09,READ,,2025-01-09 11:00:00
LDSMFG_197355,2025-01-12,READ,,2025-01-12 04:00:00
LDSMFG_148489,2025-01-24,FAILED,,
LDSMFG_136270,2025-01-24,DELIVERED,,
LDSMFG_121173,2025-01-08,DELIVERED,,
LDSMFG_154733,2025-01-21,READ,,2025-01-21 09:00:00
LDSMFG_130056,2025-01-11,READ,,2025-01-11 15:00:00
LDSMFG_172401,2025-01-28,READ,,2025-01-28 10:00:00
LDSMFG_136163,2025-01-07,READ,,2025-01-07 08:00:00
LDSMFG_189684,2025-01-29,DELIVERED,,
LDSMFG_163060,2025-01-13,READ,,2025-01-13 01:00:00
LDSMFG_185584,2025-01-22,DELIVERED,,
LDSMFG_103973,2025-01-11,READ,,2025-01-11 15:00:00
LDSMFG_184675,2025-01-30,READ,,2025-01-30 02:00:00
LDSMFG_187979,2025-01-01,READ,,2025-01-01 15:00:00
LDSMFG_111615,2025-01-29,READ,,2025-01-29 11:00:00
LDSMFG_162563,2025-01-30,DELIVERED,,
LDSMFG_142731,2025-01-09,DELIVERED,,
LDSMFG_168396,2025-01-15,FAILED,,
LDSMFG_181026,2025-01-27,READ,,2025-01-27 18:00:00
LDSMFG_159943,2025-01-10,READ,Wrong number,2025-01-10 21:00:00
LDSMFG_146751,2025-01-28,READ,,2025-01-28 01:00:00
LDSMFG_107306,2025-01-23,READ,,2025-01-23 23:00:00
LDSMFG_107830,2025-01-23,READ,,2025-01-23 18:00:00
LDSMFG_106122,2025-01-05,READ,,2025-01-05 03:00:00
LDSMFG_122640,2025-01-04,READ,,2025-01-04 07:00:00
LDSMFG_175927,2025-01-28,READ,,2025-01-28 05:00:00
LDSMFG_167320,2025-01-24,DELIVERED,,
LDSMFG_133285,2025-01-23,READ,,2025-01-23 12:00:00
LDSMFG_175398,2025-01-29,READ,,2025-01-29 08:00:00
LDSMFG_135708,2025-01-04,READ,,2025-01-04 21:00:00
LDSMFG_108328,2025-01-20,DELIVERED,,
LDSMFG_193147,2025-01-02,DELIVERED,,
LDSMFG_114992,2025-01-30,DELIVERED,,
LDSMFG_198592,2025-01-12,READ,,2025-01-12 04:00:00
LDSMFG_127426,2025-01-18,READ,,2025-01-18 11:00:00
LDSMFG_118872,2025-01-02,READ,,2025-01-02 16:00:00
LDSMFG_105508,2025-01-14,DELIVERED,,
LDSMFG_149268,2025-01-28,READ,,2025-01-28 16:00:00
LDSMFG_153742,2025-01-29,READ,,2025-01-29 16:00:00
LDSMFG_186597,2025-01-24,READ,,2025-01-24 12:00:00
LDSMFG_125639,2025-01-20,DELIVERED,,
LDSMFG_114253,2025-01-26,READ,,2025-01-26 05:00:00
LDSMFG_195840,2025-01-13,FAILED,,
LDSMFG_167429,2025-01-07,READ,,2025-01-07 20:00:00
LDSMFG_116583,2025-01-07,DELIVERED,,
LDSMFG_123426,2025-01-11,READ,,2025-01-11 16:00:00
LDSMFG_194839,2025-01-10,DELIVERED,,
LDSMFG_174010,2025-01-01,DELIVERED,,
LDSMFG_132428,2025-01-13,READ,,2025-01-13 02:00:00
LDSMFG_108857,2025-01-27,DELIVERED,,
LDSMFG_125331,2025-01-16,READ,,2025-01-16 17:00:00
LDSMFG_190708,2025-01-21,DELIVERED,,
LDSMFG_179153,2025-01-28,DELIVERED,,
LDSMFG_111676,2025-01-02,READ,,2025-01-02 15:00:00
LDSMFG_169529,2025-01-16,DELIVERED,,
LDSMFG_129032,2025-01-05,READ,,2025-01-05 04:00:00
LDSMFG_115212,2025-01-15,DELIVERED,,
LDSMFG_153346,2025-01-20,FAILED,,
LDSMFG_146684,2025-01-10,DELIVERED,Pay link?,
LDSMFG_146590,2025-01-17,READ,,2025-01-17 18:00:00
LDSMFG_153719,2025-01-15,READ,,2025-01-15 03:00:00
LDSMFG_196233,2025-01-13,DELIVERED,,
LDSMFG_123662,2025-01-17,READ,,2025-01-17 22:00:00
LDSMFG_170094,2025-01-30,DELIVERED,,
LDSMFG_198747,2025-01-02,READ,,2025-01-02 03:00:00
LDSMFG_111245,2025-01-23,DELIVERED,Pay link?,
LDSMFG_196875,2025-01-24,READ,,2025-01-24 14:00:00
LDSMFG_192395,2025-01-02,READ,,2025-01-02 16:00:00
LDSMFG_141976,2025-01-20,DELIVERED,,
LDSMFG_127840,2025-01-18,DELIVERED,,
LDSMFG_128869,2025-01-05,READ,,2025-01-05 19:00:00
LDSMFG_155611,2025-01-14,READ,,2025-01-14 14:00:00
LDSMFG_186684,2025-01-23,READ,,2025-01-23 10:00:00
LDSMFG_101961,2025-01-12,DELIVERED,,
LDSMFG_181422,2025-01-24,READ,,2025-01-24 10:00:00
LDSMFG_119673,2025-01-14,DELIVERED,,
LDSMFG_107170,2025-01-11,READ,,2025-01-11 22:00:00
LDSMFG_150732,2025-01-23,FAILED,,
LDSMFG_153120,2025-01-22,DELIVERED,,
LDSMFG_117934,2025-01-19,DELIVERED,,
LDSMFG_156797,2025-01-28,DELIVERED,Pay link?,
LDSMFG_199099,2025-01-02,READ,,2025-01-02 04:00:00
LDSMFG_190705,2025-01-28,READ,Wrong number,2025-01-28 16:00:00
LDSMFG_170193,2025-01-16,FAILED,Wrong number,
LDSMFG_132211,2025-01-29,READ,,2025-01-29 09:00:00
LDSMFG_104119,2025-01-17,DELIVERED,,
LDSMFG_114574,2025-01-04,DELIVERED,,
LDSMFG_186975,2025-01-09,DELIVERED,,
LDSMFG_189808,2025-01-02,READ,,2025-01-02 07:00:00
LDSMFG_156652,2025-01-20,DELIVERED,,
LDSMFG_175484,2025-01-06,READ,,2025-01-06 04:00:00
LDSMFG_163368,2025-01-03,DELIVERED,,
LDSMFG_137714,2025-01-18,READ,,2025-01-18 21:00:00
LDSMFG_149665,2025-01-02,READ,,2025-01-02 13:00:00
LDSMFG_125410,2025-01-06,READ,,2025-01-06 05:00:00
LDSMFG_101233,2025-01-13,FAILED,,
LDSMFG_185650,2025-01-25,DELIVERED,,
LDSMFG_109654,2025-01-28,READ,,2025-01-28 13:00:00
LDSMFG_171306,2025-01-03,READ,,2025-01-03 06:00:00
LDSMFG_174609,2025-01-11,READ,,2025-01-11 15:00:00
LDSMFG_168865,2025-01-11,READ,,2025-01-11 13:00:00
LDSMFG_134161,2025-01-18,READ,,2025-01-18 04:00:00
LDSMFG_137938,2025-01-12,FAILED,Pay link?,
LDSMFG_185066,2025-01-11,READ,,2025-01-11 05:00:00
LDSMFG_131135,2025-01-11,READ,,2025-01-11 18:00:00
LDSMFG_172439,2025-01-14,DELIVERED,Pay link?,
LDSMFG_155570,2025-01-22,READ,,2025-01-22 10:00:00
LDSMFG_115866,2025-01-13,DELIVERED,,
LDSMFG_132267,2025-01-01,DELIVERED,,
LDSMFG_132058,2025-01-29,READ,,2025-01-29 08:00:00
LDSMFG_161180,2025-01-28,FAILED,,
LDSMFG_172886,2025-01-19,READ,Wrong number,2025-01-19 16:00:00
LDSMFG_120783,2025-01-11,DELIVERED,,
LDSMFG_180628,2025-01-14,READ,,2025-01-14 05:00:00
LDSMFG_109728,2025-01-16,DELIVERED,,
LDSMFG_179688,2025-01-16,DELIVERED,,
LDSMFG_188675,2025-01-11,READ,,2025-01-11 02:00:00
LDSMFG_121890,2025-01-18,DELIVERED,,
LDSMFG_127326,2025-01-19,READ,Wrong number,2025-01-19 07:00:00
LDSMFG_134802,2025-01-01,READ,,2025-01-01 02:00:00
LDSMFG_125690,2025-01-02,DELIVERED,,
LDSMFG_117398,2025-01-03,FAILED,,
LDSMFG_127500,2025-01-08,READ,,2025-01-08 21:00:00
LDSMFG_111045,2025-01-21,DELIVERED,,
LDSMFG_194087,2025-01-23,FAILED,,
LDSMFG_193529,2025-01-09,READ,,2025-01-09 03:00:00
LDSMFG_179161,2025-01-30,READ,,2025-01-30 13:00:00
LDSMFG_126878,2025-01-28,DELIVERED,,
LDSMFG_170655,2025-01-17,DELIVERED,,
LDSMFG_180489,2025-01-27,DELIVERED,Wrong number,
LDSMFG_171474,2025-01-09,DELIVERED,,
LDSMFG_118471,2025-01-24,READ,,2025-01-24 12:00:00
LDSMFG_150321,2025-01-12,FAILED,,
LDSMFG_141035,2025-01-10,READ,Pay link?,2025-01-10 10:00:00
LDSMFG_127937,2025-01-30,DELIVERED,,
LDSMFG_129953,2025-01-25,READ,,2025-01-25 07:00:00
LDSMFG_178824,2025-01-14,READ,,2025-01-14 08:00:00
LDSMFG_100022,2025-01-10,READ,,2025-01-10 13:00:00
LDSMFG_190567,2025-01-05,DELIVERED,,
LDSMFG_117557,2025-01-13,DELIVERED,,
LDSMFG_151189,2025-01-13,READ,,2025-01-13 10:00:00
LDSMFG_190273,2025-01-28,READ,,2025-01-28 23:00:00
LDSMFG_182676,2025-01-01,DELIVERED,,
LDSMFG_154746,2025-01-10,READ,Pay link?,2025-01-10 13:00:00
LDSMFG_178080,2025-01-19,DELIVERED,,
LDSMFG_115016,2025-01-21,DELIVERED,,
LDSMFG_105564,2025-01-07,DELIVERED,,
LDSMFG_110514,2025-01-29,DELIVERED,,
LDSMFG_164476,2025-01-19,READ,,2025-01-19 11:00:00
LDSMFG_126920,2025-01-18,DELIVERED,,
LDSMFG_107599,2025-01-29,DELIVERED,,
LDSMFG_151818,2025-01-19,READ,,2025-01-19 17:00:00
LDSMFG_138305,2025-01-27,DELIVERED,,
LDSMFG_106748,2025-01-11,READ,,2025-01-11 22:00:00
LDSMFG_184545,2025-01-16,READ,,2025-01-16 23:00:00
LDSMFG_186414,2025-01-14,DELIVERED,Pay link?,
LDSMFG_189593,2025-01-03,DELIVERED,,
LDSMFG_159707,2025-01-10,DELIVERED,,
LDSMFG_196352,2025-01-21,READ,,2025-01-21 16:00:00
LDSMFG_167043,2025-01-01,READ,,2025-01-01 04:00:00
LDSMFG_171100,2025-01-06,DELIVERED,,
