id,lead_code,suggested_action,TARGET
12655,LDSMFG_112654,ACTION_DIGITAL,0.44
12656,LDSMFG_112655,ACTION_FIELD,0.31
12657,LDSMFG_112656,ACTION_HUMAN_CALL,0.87
12658,LDSMFG_112657,ACTION_BOT,0.64
12659,LDSMFG_112658,ACTION_BOT,0.52
12660,LDSMFG_112659,ACTION_BOT,0.22
12661,LDSMFG_112660,ACTION_HUMAN_CALL,0.32
12662,LDSMFG_112661,ACTION_FIELD,0.3
12663,LDSMFG_112662,ACTION_HUMAN_CALL,0.39
12664,LDSMFG_112663,ACTION_HUMAN_CALL,0.45
12665,LDSMFG_112664,ACTION_HUMAN_CALL,0.81
12666,LDSMFG_112665,ACTION_FIELD,0.4
12667,LDSMFG_112666,ACTION_HUMAN_CALL,0.85
12668,LDSMFG_112667,ACTION_HUMAN_CALL,0.88
12669,LDSMFG_112668,ACTION_DIGITAL,0.23
12670,LDSMFG_112669,ACTION_FIELD,0.4
12671,LDSMFG_112670,ACTION_BOT,0.09
12672,LDSMFG_112671,ACTION_FIELD,0.38
12673,LDSMFG_112672,ACTION_HUMAN_CALL,0.03
12674,LDSMFG_112673,ACTION_DIGITAL,0.51
12675,LDSMFG_112674,ACTION_FIELD,0.65
12676,LDSMFG_112675,ACTION_FIELD,0.29
12677,LDSMFG_112676,ACTION_BOT,0.45
12678,LDSMFG_112677,ACTION_DIGITAL,0.3
12679,LDSMFG_112678,ACTION_DIGITAL,0.7
12680,LDSMFG_112679,ACTION_FIELD,0.63
12681,LDSMFG_112680,ACTION_FIELD,0.37
12682,LDSMFG_112681,ACTION_BOT,0.45
12683,LDSMFG_112682,ACTION_BOT,0.68
12684,LDSMFG_112683,ACTION_FIELD,0.82
12685,LDSMFG_112684,ACTION_DIGITAL,0.66
12686,LDSMFG_112685,ACTION_BOT,0.38
12687,LDSMFG_112686,ACTION_DIGITAL,0.6
12688,LDSMFG_112687,ACTION_HUMAN_CALL,0.24
12689,LDSMFG_112688,ACTION_FIELD,0.43
12690,LDSMFG_112689,ACTION_BOT,0.72
12691,LDSMFG_112690,ACTION_HUMAN_CALL,0.5
12692,LDSMFG_112691,ACTION_BOT,0.45
12693,LDSMFG_112692,ACTION_DIGITAL,0.11
12694,LDSMFG_112693,ACTION_DIGITAL,0.45
12695,LDSMFG_112694,ACTION_DIGITAL,0.53
12696,LDSMFG_112695,ACTION_DIGITAL,0.71
12697,LDSMFG_112696,ACTION_DIGITAL,0.31
12698,LDSMFG_112697,ACTION_DIGITAL,0.92
12699,LDSMFG_112698,ACTION_BOT,0.39
12700,LDSMFG_112699,ACTION_DIGITAL,0.28
12701,LDSMFG_112700,ACTION_HUMAN_CALL,0.54
12702,LDSMFG_112701,ACTION_FIELD,0.4
12703,LDSMFG_112702,ACTION_DIGITAL,0.39
12704,LDSMFG_112703,ACTION_FIELD,0.41
12705,LDSMFG_112704,ACTION_HUMAN_CALL,0.64
12706,LDSMFG_112705,ACTION_HUMAN_CALL,0.61
12707,LDSMFG_112706,ACTION_BOT,0.42
12708,LDSMFG_112707,ACTION_FIELD,0.7
12709,LDSMFG_112708,ACTION_BOT,0.25
12710,LDSMFG_112709,ACTION_BOT,0.14
12711,LDSMFG_112710,ACTION_DIGITAL,0.62
12712,LDSMFG_112711,ACTION_BOT,0.19
12713,LDSMFG_112712,ACTION_DIGITAL,0.8
12714,LDSMFG_112713,ACTION_DIGITAL,0.49
12715,LDSMFG_112714,ACTION_BOT,0.22
12716,LDSMFG_112715,ACTION_FIELD,0.36
12717,LDSMFG_112716,ACTION_DIGITAL,0.38
12718,LDSMFG_112717,ACTION_BOT,0.08
12719,LDSMFG_112718,ACTION_DIGITAL,0.33
12720,LDSMFG_112719,ACTION_BOT,0.29
12721,LDSMFG_112720,ACTION_BOT,0.25
12722,LDSMFG_112721,ACTION_HUMAN_CALL,0.55
12723,LDSMFG_112722,ACTION_DIGITAL,0.24
12724,LDSMFG_112723,ACTION_HUMAN_CALL,0.4
12725,LDSMFG_112724,ACTION_DIGITAL,0.64
12726,LDSMFG_112725,ACTION_HUMAN_CALL,0.72
12727,LDSMFG_112726,ACTION_HUMAN_CALL,0.47
12728,LDSMFG_112727,ACTION_BOT,0.4
12729,LDSMFG_112728,ACTION_FIELD,0.36
12730,LDSMFG_112729,ACTION_BOT,0.39
12731,LDSMFG_112730,ACTION_DIGITAL,0.31
12732,LDSMFG_112731,ACTION_FIELD,0.78
12733,LDSMFG_112732,ACTION_FIELD,0.37
12734,LDSMFG_112733,ACTION_HUMAN_CALL,0.58
12735,LDSMFG_112734,ACTION_FIELD,0.44
12736,LDSMFG_112735,ACTION_HUMAN_CALL,0.58
12737,LDSMFG_112736,ACTION_DIGITAL,0.38
12738,LDSMFG_112737,ACTION_HUMAN_CALL,0.08
12739,LDSMFG_112738,ACTION_DIGITAL,0.77
12740,LDSMFG_112739,ACTION_BOT,0.64
12741,LDSMFG_112740,ACTION_HUMAN_CALL,0.0
12742,LDSMFG_112741,ACTION_BOT,0.46
12743,LDSMFG_112742,ACTION_HUMAN_CALL,0.3
12744,LDSMFG_112743,ACTION_HUMAN_CALL,0.23
12745,LDSMFG_112744,ACTION_HUMAN_CALL,0.43
12746,LDSMFG_112745,ACTION_BOT,0.44
12747,LDSMFG_112746,ACTION_FIELD,0.37
12748,LDSMFG_112747,ACTION_DIGITAL,0.36
12749,LDSMFG_112748,ACTION_BOT,0.5
12750,LDSMFG_112749,ACTION_BOT,0.62
12751,LDSMFG_112750,ACTION_FIELD,0.39
12752,LDSMFG_112751,ACTION_BOT,0.53
12753,LDSMFG_112752,ACTION_BOT,0.26
12754,LDSMFG_112753,ACTION_DIGITAL,0.63
12755,LDSMFG_112754,ACTION_DIGITAL,0.48
12756,LDSMFG_112755,ACTION_DIGITAL,0.46
12757,LDSMFG_112756,ACTION_FIELD,0.38
12758,LDSMFG_112757,ACTION_DIGITAL,0.76
12759,LDSMFG_112758,ACTION_BOT,0.44
12760,LDSMFG_112759,ACTION_BOT,0.39
12761,LDSMFG_112760,ACTION_DIGITAL,0.28
12762,LDSMFG_112761,ACTION_BOT,0.21
12763,LDSMFG_112762,ACTION_BOT,0.48
12764,LDSMFG_112763,ACTION_FIELD,0.41
12765,LDSMFG_112764,ACTION_BOT,0.52
12766,LDSMFG_112765,ACTION_HUMAN_CALL,0.55
12767,LDSMFG_112766,ACTION_DIGITAL,0.49
12768,LDSMFG_112767,ACTION_FIELD,0.37
12769,LDSMFG_112768,ACTION_HUMAN_CALL,0.75
12770,LDSMFG_112769,ACTION_FIELD,0.42
12771,LDSMFG_112770,ACTION_BOT,0.34
12772,LDSMFG_112771,ACTION_DIGITAL,0.71
12773,LDSMFG_112772,ACTION_DIGITAL,0.52
12774,LDSMFG_112773,ACTION_FIELD,0.47
12775,LDSMFG_112774,ACTION_FIELD,0.36
12776,LDSMFG_112775,ACTION_HUMAN_CALL,0.89
12777,LDSMFG_112776,ACTION_HUMAN_CALL,0.37
12778,LDSMFG_112777,ACTION_BOT,0.44
12779,LDSMFG_112778,ACTION_BOT,0.25
12780,LDSMFG_112779,ACTION_DIGITAL,0.25
12781,LDSMFG_112780,ACTION_DIGITAL,0.36
12782,LDSMFG_112781,ACTION_BOT,0.26
12783,LDSMFG_112782,ACTION_DIGITAL,0.8
12784,LDSMFG_112783,ACTION_BOT,0.62
12785,LDSMFG_112784,ACTION_BOT,0.1
12786,LDSMFG_112785,ACTION_HUMAN_CALL,0.17
12787,LDSMFG_112786,ACTION_FIELD,0.43
12788,LDSMFG_112787,ACTION_BOT,0.11
12789,LDSMFG_112788,ACTION_DIGITAL,0.4
12790,LDSMFG_112789,ACTION_DIGITAL,0.64
12791,LDSMFG_112790,ACTION_BOT,0.57
12792,LDSMFG_112791,ACTION_DIGITAL,0.41
12793,LDSMFG_112792,ACTION_BOT,0.23
12794,LDSMFG_112793,ACTION_HUMAN_CALL,0.32
12795,LDSMFG_112794,ACTION_FIELD,0.38
12796,LDSMFG_112795,ACTION_DIGITAL,0.69
12797,LDSMFG_112796,ACTION_DIGITAL,0.22
12798,LDSMFG_112797,ACTION_FIELD,0.47
12799,LDSMFG_112798,ACTION_DIGITAL,0.69
12800,LDSMFG_112799,ACTION_FIELD,0.39
12801,LDSMFG_112800,ACTION_FIELD,0.41
12802,LDSMFG_112801,ACTION_FIELD,0.4
12803,LDSMFG_112802,ACTION_HUMAN_CALL,0.8
12804,LDSMFG_112803,ACTION_HUMAN_CALL,0.54
12805,LDSMFG_112804,ACTION_FIELD,0.36
12806,LDSMFG_112805,ACTION_BOT,0.11
12807,LDSMFG_112806,ACTION_DIGITAL,0.63
12808,LDSMFG_112807,ACTION_HUMAN_CALL,0.58
12809,LDSMFG_112808,ACTION_FIELD,0.76
12810,LDSMFG_112809,ACTION_HUMAN_CALL,0.22
12811,LDSMFG_112810,ACTION_FIELD,0.3
12812,LDSMFG_112811,ACTION_DIGITAL,0.36
12813,LDSMFG_112812,ACTION_DIGITAL,0.61
12814,LDSMFG_112813,ACTION_FIELD,0.72
12815,LDSMFG_112814,ACTION_BOT,0.28
12816,LDSMFG_112815,ACTION_HUMAN_CALL,0.61
12817,LDSMFG_112816,ACTION_HUMAN_CALL,0.24
12818,LDSMFG_112817,ACTION_FIELD,0.33
12819,LDSMFG_112818,ACTION_HUMAN_CALL,0.19
12820,LDSMFG_112819,ACTION_DIGITAL,0.41
12821,LDSMFG_112820,ACTION_HUMAN_CALL,0.34
12822,LDSMFG_112821,ACTION_FIELD,0.45
12823,LDSMFG_112822,ACTION_BOT,0.35
12824,LDSMFG_112823,ACTION_BOT,0.22
12825,LDSMFG_112824,ACTION_BOT,0.38
12826,LDSMFG_112825,ACTION_DIGITAL,0.85
12827,LDSMFG_112826,ACTION_HUMAN_CALL,0.52
12828,LDSMFG_112827,ACTION_BOT,0.1
12829,LDSMFG_112828,ACTION_FIELD,0.35
12830,LDSMFG_112829,ACTION_FIELD,0.7
12831,LDSMFG_112830,ACTION_DIGITAL,0.25
12832,LDSMFG_112831,ACTION_FIELD,0.3
12833,LDSMFG_112832,ACTION_DIGITAL,0.94
12834,LDSMFG_112833,ACTION_HUMAN_CALL,0.28
12835,LDSMFG_112834,ACTION_HUMAN_CALL,0.52
12836,LDSMFG_112835,ACTION_DIGITAL,0.45
12837,LDSMFG_112836,ACTION_DIGITAL,0.78
12838,LDSMFG_112837,ACTION_HUMAN_CALL,0.2
12839,LDSMFG_112838,ACTION_FIELD,0.48
12840,LDSMFG_112839,ACTION_BOT,0.32
12841,LDSMFG_112840,ACTION_BOT,0.58
12842,LDSMFG_112841,ACTION_DIGITAL,0.7
12843,LDSMFG_112842,ACTION_BOT,0.32
12844,LDSMFG_112843,ACTION_BOT,0.5
12845,LDSMFG_112844,ACTION_BOT,0.46
12846,LDSMFG_112845,ACTION_HUMAN_CALL,0.16
12847,LDSMFG_112846,ACTION_HUMAN_CALL,0.78
12848,LDSMFG_112847,ACTION_DIGITAL,0.49
12849,LDSMFG_112848,ACTION_BOT,0.29
12850,LDSMFG_112849,ACTION_DIGITAL,0.43
12851,LDSMFG_112850,ACTION_HUMAN_CALL,0.35
12852,LDSMFG_112851,ACTION_FIELD,0.48
12853,LDSMFG_112852,ACTION_HUMAN_CALL,0.33
12854,LDSMFG_112853,ACTION_BOT,0.69
12855,LDSMFG_112854,ACTION_FIELD,0.36
12856,LDSMFG_112855,ACTION_BOT,0.41
12857,LDSMFG_112856,ACTION_BOT,0.43
12858,LDSMFG_112857,ACTION_BOT,0.38
12859,LDSMFG_112858,ACTION_DIGITAL,0.71
12860,LDSMFG_112859,ACTION_BOT,0.46
12861,LDSMFG_112860,ACTION_FIELD,0.39
12862,LDSMFG_112861,ACTION_BOT,0.58
12863,LDSMFG_112862,ACTION_BOT,0.26
12864,LDSMFG_112863,ACTION_HUMAN_CALL,0.34
12865,LDSMFG_112864,ACTION_DIGITAL,0.63
12866,LDSMFG_112865,ACTION_DIGITAL,0.65
12867,LDSMFG_112866,ACTION_DIGITAL,0.52
12868,LDSMFG_112867,ACTION_DIGITAL,0.8
12869,LDSMFG_112868,ACTION_HUMAN_CALL,0.92
12870,LDSMFG_112869,ACTION_FIELD,0.46
12871,LDSMFG_112870,ACTION_FIELD,0.68
12872,LDSMFG_112871,ACTION_FIELD,0.41
12873,LDSMFG_112872,ACTION_HUMAN_CALL,0.78
12874,LDSMFG_112873,ACTION_HUMAN_CALL,0.39
12875,LDSMFG_112874,ACTION_FIELD,0.41
12876,LDSMFG_112875,ACTION_HUMAN_CALL,0.74
12877,LDSMFG_112876,ACTION_FIELD,0.46
12878,LDSMFG_112877,ACTION_BOT,0.16
12879,LDSMFG_112878,ACTION_FIELD,0.4
12880,LDSMFG_112879,ACTION_DIGITAL,0.65
12881,LDSMFG_112880,ACTION_FIELD,0.37
12882,LDSMFG_112881,ACTION_DIGITAL,0.78
12883,LDSMFG_112882,ACTION_FIELD,0.42
12884,LDSMFG_112883,ACTION_DIGITAL,0.76
12885,LDSMFG_112884,ACTION_DIGITAL,0.82
12886,LDSMFG_112885,ACTION_DIGITAL,0.68
12887,LDSMFG_112886,ACTION_FIELD,0.69
12888,LDSMFG_112887,ACTION_HUMAN_CALL,0.72
12889,LDSMFG_112888,ACTION_BOT,0.16
12890,LDSMFG_112889,ACTION_BOT,0.21
12891,LDSMFG_112890,ACTION_HUMAN_CALL,0.46
12892,LDSMFG_112891,ACTION_DIGITAL,0.49
12893,LDSMFG_112892,ACTION_HUMAN_CALL,0.12
12894,LDSMFG_112893,ACTION_DIGITAL,0.57
12895,LDSMFG_112894,ACTION_DIGITAL,0.32
12896,LDSMFG_112895,ACTION_HUMAN_CALL,0.57
12897,LDSMFG_112896,ACTION_DIGITAL,0.31
12898,LDSMFG_112897,ACTION_HUMAN_CALL,0.57
12899,LDSMFG_112898,ACTION_FIELD,0.38
12900,LDSMFG_112899,ACTION_BOT,0.25
12901,LDSMFG_112900,ACTION_FIELD,0.39
12902,LDSMFG_112901,ACTION_DIGITAL,0.39
12903,LDSMFG_112902,ACTION_BOT,0.1
12904,LDSMFG_112903,ACTION_DIGITAL,0.61
12905,LDSMFG_112904,ACTION_FIELD,0.68
12906,LDSMFG_112905,ACTION_DIGITAL,0.66
12907,LDSMFG_112906,ACTION_FIELD,0.45
12908,LDSMFG_112907,ACTION_FIELD,0.36
12909,LDSMFG_112908,ACTION_HUMAN_CALL,0.18
12910,LDSMFG_112909,ACTION_BOT,0.21
12911,LDSMFG_112910,ACTION_BOT,0.23
12912,LDSMFG_112911,ACTION_FIELD,0.38
12913,LDSMFG_112912,ACTION_HUMAN_CALL,0.12
12914,LDSMFG_112913,ACTION_DIGITAL,0.34
12915,LDSMFG_112914,ACTION_DIGITAL,0.64
12916,LDSMFG_112915,ACTION_HUMAN_CALL,0.14
12917,LDSMFG_112916,ACTION_FIELD,0.49
12918,LDSMFG_112917,ACTION_HUMAN_CALL,0.65
12919,LDSMFG_112918,ACTION_FIELD,0.43
12920,LDSMFG_112919,ACTION_HUMAN_CALL,0.5
12921,LDSMFG_112920,ACTION_HUMAN_CALL,0.5
12922,LDSMFG_112921,ACTION_HUMAN_CALL,0.5
12923,LDSMFG_112922,ACTION_BOT,0.25
12924,LDSMFG_112923,ACTION_FIELD,0.4
12925,LDSMFG_112924,ACTION_BOT,0.5
12926,LDSMFG_112925,ACTION_DIGITAL,0.63
12927,LDSMFG_112926,ACTION_BOT,0.16
12928,LDSMFG_112927,ACTION_BOT,0.75
12929,LDSMFG_112928,ACTION_HUMAN_CALL,0.78
12930,LDSMFG_112929,ACTION_BOT,0.53
12931,LDSMFG_112930,ACTION_FIELD,0.4
12932,LDSMFG_112931,ACTION_BOT,0.46
12933,LDSMFG_112932,ACTION_BOT,0.5
12934,LDSMFG_112933,ACTION_BOT,0.11
12935,LDSMFG_112934,ACTION_HUMAN_CALL,0.12
12936,LDSMFG_112935,ACTION_BOT,0.32
12937,LDSMFG_112936,ACTION_BOT,0.22
12938,LDSMFG_112937,ACTION_BOT,0.14
12939,LDSMFG_112938,ACTION_FIELD,0.34
12940,LDSMFG_112939,ACTION_FIELD,0.82
12941,LDSMFG_112940,ACTION_DIGITAL,0.66
12942,LDSMFG_112941,ACTION_HUMAN_CALL,0.34
12943,LDSMFG_112942,ACTION_HUMAN_CALL,0.31
12944,LDSMFG_112943,ACTION_DIGITAL,0.68
12945,LDSMFG_112944,ACTION_FIELD,0.38
12946,LDSMFG_112945,ACTION_BOT,0.43
12947,LDSMFG_112946,ACTION_FIELD,0.54
12948,LDSMFG_112947,ACTION_BOT,0.7
12949,LDSMFG_112948,ACTION_DIGITAL,0.68
12950,LDSMFG_112949,ACTION_HUMAN_CALL,0.5
12951,LDSMFG_112950,ACTION_FIELD,0.67
12952,LDSMFG_112951,ACTION_FIELD,0.46
12953,LDSMFG_112952,ACTION_DIGITAL,0.59
12954,LDSMFG_112953,ACTION_HUMAN_CALL,0.15
12955,LDSMFG_112954,ACTION_BOT,0.16
12956,LDSMFG_112955,ACTION_FIELD,0.5
12957,LDSMFG_112956,ACTION_HUMAN_CALL,0.76
12958,LDSMFG_112957,ACTION_HUMAN_CALL,0.32
12959,LDSMFG_112958,ACTION_HUMAN_CALL,0.47
12960,LDSMFG_112959,ACTION_HUMAN_CALL,0.11
12961,LDSMFG_112960,ACTION_FIELD,0.48
12962,LDSMFG_112961,ACTION_BOT,0.51
12963,LDSMFG_112962,ACTION_FIELD,0.64
12964,LDSMFG_112963,ACTION_DIGITAL,0.82
12965,LDSMFG_112964,ACTION_BOT,0.23
12966,LDSMFG_112965,ACTION_FIELD,0.37
12967,LDSMFG_112966,ACTION_BOT,0.61
12968,LDSMFG_112967,ACTION_HUMAN_CALL,0.57
12969,LDSMFG_112968,ACTION_BOT,0.3
12970,LDSMFG_112969,ACTION_HUMAN_CALL,0.52
12971,LDSMFG_112970,ACTION_BOT,0.37
12972,LDSMFG_112971,ACTION_FIELD,0.46
12973,LDSMFG_112972,ACTION_FIELD,0.42
12974,LDSMFG_112973,ACTION_BOT,0.31
12975,LDSMFG_112974,ACTION_BOT,0.46
12976,LDSMFG_112975,ACTION_BOT,0.43
12977,LDSMFG_112976,ACTION_DIGITAL,0.55
12978,LDSMFG_112977,ACTION_HUMAN_CALL,0.33
12979,LDSMFG_112978,ACTION_FIELD,0.39
12980,LDSMFG_112979,ACTION_FIELD,0.32
12981,LDSMFG_112980,ACTION_DIGITAL,0.61
12982,LDSMFG_112981,ACTION_BOT,0.56
12983,LDSMFG_112982,ACTION_HUMAN_CALL,0.57
12984,LDSMFG_112983,ACTION_HUMAN_CALL,0.12
12985,LDSMFG_112984,ACTION_BOT,0.24
12986,LDSMFG_112985,ACTION_DIGITAL,0.19
12987,LDSMFG_112986,ACTION_BOT,0.44
12988,LDSMFG_112987,ACTION_DIGITAL,0.92
12989,LDSMFG_112988,ACTION_DIGITAL,0.5
12990,LDSMFG_112989,ACTION_BOT,0.47
12991,LDSMFG_112990,ACTION_FIELD,0.65
12992,LDSMFG_112991,ACTION_HUMAN_CALL,0.64
12993,LDSMFG_112992,ACTION_DIGITAL,0.77
12994,LDSMFG_112993,ACTION_HUMAN_CALL,0.29
12995,LDSMFG_112994,ACTION_FIELD,0.65
12996,LDSMFG_112995,ACTION_FIELD,0.34
12997,LDSMFG_112996,ACTION_HUMAN_CALL,0.49
12998,LDSMFG_112997,ACTION_FIELD,0.34
12999,LDSMFG_112998,ACTION_FIELD,0.43
13000,LDSMFG_112999,ACTION_FIELD,0.34
13001,LDSMFG_113000,ACTION_DIGITAL,0.32
13002,LDSMFG_113001,ACTION_HUMAN_CALL,0.92
13003,LDSMFG_113002,ACTION_FIELD,0.58
13004,LDSMFG_113003,ACTION_DIGITAL,0.94
13005,LDSMFG_113004,ACTION_HUMAN_CALL,0.07
13006,LDSMFG_113005,ACTION_BOT,0.14
13007,LDSMFG_113006,ACTION_BOT,0.52
13008,LDSMFG_113007,ACTION_DIGITAL,0.11
13009,LDSMFG_113008,ACTION_HUMAN_CALL,0.39
13010,LDSMFG_113009,ACTION_HUMAN_CALL,0.51
13011,LDSMFG_113010,ACTION_FIELD,0.4
13012,LDSMFG_113011,ACTION_DIGITAL,0.55
13013,LDSMFG_113012,ACTION_HUMAN_CALL,0.49
13014,LDSMFG_113013,ACTION_HUMAN_CALL,0.2
13015,LDSMFG_113014,ACTION_HUMAN_CALL,0.41
13016,LDSMFG_113015,ACTION_DIGITAL,0.65
13017,LDSMFG_113016,ACTION_BOT,0.44
13018,LDSMFG_113017,ACTION_BOT,0.11
13019,LDSMFG_113018,ACTION_FIELD,0.68
13020,LDSMFG_113019,ACTION_FIELD,0.41
13021,LDSMFG_113020,ACTION_BOT,0.2
13022,LDSMFG_113021,ACTION_DIGITAL,0.76
13023,LDSMFG_113022,ACTION_DIGITAL,0.57
13024,LDSMFG_113023,ACTION_DIGITAL,0.41
13025,LDSMFG_113024,ACTION_FIELD,0.38
13026,LDSMFG_113025,ACTION_BOT,0.5
13027,LDSMFG_113026,ACTION_HUMAN_CALL,0.43
13028,LDSMFG_113027,ACTION_FIELD,0.38
13029,LDSMFG_113028,ACTION_FIELD,0.7
13030,LDSMFG_113029,ACTION_FIELD,0.72
13031,LDSMFG_113030,ACTION_BOT,0.53
13032,LDSMFG_113031,ACTION_HUMAN_CALL,0.33
13033,LDSMFG_113032,ACTION_HUMAN_CALL,0.12
13034,LDSMFG_113033,ACTION_BOT,0.29
13035,LDSMFG_113034,ACTION_HUMAN_CALL,0.27
13036,LDSMFG_113035,ACTION_HUMAN_CALL,0.64
13037,LDSMFG_113036,ACTION_BOT,0.6
13038,LDSMFG_113037,ACTION_FIELD,0.41
13039,LDSMFG_113038,ACTION_BOT,0.41
13040,LDSMFG_113039,ACTION_HUMAN_CALL,0.09
13041,LDSMFG_113040,ACTION_HUMAN_CALL,0.62
13042,LDSMFG_113041,ACTION_BOT,0.42
13043,LDSMFG_113042,ACTION_BOT,0.3
13044,LDSMFG_113043,ACTION_FIELD,0.39
13045,LDSMFG_113044,ACTION_DIGITAL,0.72
13046,LDSMFG_113045,ACTION_BOT,0.31
13047,LDSMFG_113046,ACTION_DIGITAL,0.3
13048,LDSMFG_113047,ACTION_BOT,0.43
13049,LDSMFG_113048,ACTION_HUMAN_CALL,0.6
13050,LDSMFG_113049,ACTION_BOT,0.56
13051,LDSMFG_113050,ACTION_DIGITAL,0.25
13052,LDSMFG_113051,ACTION_HUMAN_CALL,0.44
13053,LDSMFG_113052,ACTION_FIELD,0.67
13054,LDSMFG_113053,ACTION_FIELD,0.36
13055,LDSMFG_113054,ACTION_DIGITAL,0.12
13056,LDSMFG_113055,ACTION_DIGITAL,0.74
13057,LDSMFG_113056,ACTION_DIGITAL,0.65
13058,LDSMFG_113057,ACTION_BOT,0.14
13059,LDSMFG_113058,ACTION_BOT,0.67
13060,LDSMFG_113059,ACTION_FIELD,0.38
13061,LDSMFG_113060,ACTION_BOT,0.73
13062,LDSMFG_113061,ACTION_BOT,0.37
13063,LDSMFG_113062,ACTION_FIELD,0.68
13064,LDSMFG_113063,ACTION_HUMAN_CALL,0.65
13065,LDSMFG_113064,ACTION_DIGITAL,0.24
13066,LDSMFG_113065,ACTION_BOT,0.37
13067,LDSMFG_113066,ACTION_FIELD,0.34
13068,LDSMFG_113067,ACTION_DIGITAL,0.23
13069,LDSMFG_113068,ACTION_BOT,0.05
13070,LDSMFG_113069,ACTION_FIELD,0.42
13071,LDSMFG_113070,ACTION_DIGITAL,0.45
13072,LDSMFG_113071,ACTION_DIGITAL,0.22
13073,LDSMFG_113072,ACTION_FIELD,0.33
13074,LDSMFG_113073,ACTION_HUMAN_CALL,0.72
13075,LDSMFG_113074,ACTION_FIELD,0.35
13076,LDSMFG_113075,ACTION_DIGITAL,0.85
13077,LDSMFG_113076,ACTION_BOT,0.19
13078,LDSMFG_113077,ACTION_BOT,0.28
13079,LDSMFG_113078,ACTION_FIELD,0.4
13080,LDSMFG_113079,ACTION_FIELD,0.36
13081,LDSMFG_113080,ACTION_FIELD,0.36
13082,LDSMFG_113081,ACTION_FIELD,0.7
13083,LDSMFG_113082,ACTION_HUMAN_CALL,0.5
13084,LDSMFG_113083,ACTION_HUMAN_CALL,0.46
13085,LDSMFG_113084,ACTION_HUMAN_CALL,0.32
13086,LDSMFG_113085,ACTION_DIGITAL,0.46
13087,LDSMFG_113086,ACTION_DIGITAL,0.28
13088,LDSMFG_113087,ACTION_BOT,0.36
13089,LDSMFG_113088,ACTION_FIELD,0.39
13090,LDSMFG_113089,ACTION_BOT,0.56
13091,LDSMFG_113090,ACTION_FIELD,0.33
13092,LDSMFG_113091,ACTION_BOT,0.45
13093,LDSMFG_113092,ACTION_FIELD,0.67
13094,LDSMFG_113093,ACTION_FIELD,0.39
13095,LDSMFG_113094,ACTION_DIGITAL,0.42
13096,LDSMFG_113095,ACTION_BOT,0.31
13097,LDSMFG_113096,ACTION_BOT,0.7
13098,LDSMFG_113097,ACTION_HUMAN_CALL,0.27
13099,LDSMFG_113098,ACTION_FIELD,0.37
13100,LDSMFG_113099,ACTION_FIELD,0.45
13101,LDSMFG_113100,ACTION_DIGITAL,0.55
13102,LDSMFG_113101,ACTION_BOT,0.18
13103,LDSMFG_113102,ACTION_BOT,0.71
13104,LDSMFG_113103,ACTION_HUMAN_CALL,0.27
13105,LDSMFG_113104,ACTION_HUMAN_CALL,0.34
13106,LDSMFG_113105,ACTION_BOT,0.22
13107,LDSMFG_113106,ACTION_DIGITAL,0.18
13108,LDSMFG_113107,ACTION_HUMAN_CALL,0.31
13109,LDSMFG_113108,ACTION_BOT,0.05
13110,LDSMFG_113109,ACTION_HUMAN_CALL,0.48
13111,LDSMFG_113110,ACTION_HUMAN_CALL,0.29
13112,LDSMFG_113111,ACTION_FIELD,0.39
13113,LDSMFG_113112,ACTION_BOT,0.55
13114,LDSMFG_113113,ACTION_BOT,0.52
13115,LDSMFG_113114,ACTION_BOT,0.35
13116,LDSMFG_113115,ACTION_DIGITAL,0.32
13117,LDSMFG_113116,ACTION_DIGITAL,0.64
13118,LDSMFG_113117,ACTION_FIELD,0.37
13119,LDSMFG_113118,ACTION_FIELD,0.35
13120,LDSMFG_113119,ACTION_DIGITAL,0.55
13121,LDSMFG_113120,ACTION_DIGITAL,0.67
13122,LDSMFG_113121,ACTION_FIELD,0.38
13123,LDSMFG_113122,ACTION_HUMAN_CALL,0.48
13124,LDSMFG_113123,ACTION_BOT,0.52
13125,LDSMFG_113124,ACTION_DIGITAL,0.54
13126,LDSMFG_113125,ACTION_FIELD,0.32
13127,LDSMFG_113126,ACTION_FIELD,0.6
13128,LDSMFG_113127,ACTION_DIGITAL,0.66
13129,LDSMFG_113128,ACTION_HUMAN_CALL,0.37
13130,LDSMFG_113129,ACTION_BOT,0.22
13131,LDSMFG_113130,ACTION_DIGITAL,0.57
13132,LDSMFG_113131,ACTION_BOT,0.47
13133,LDSMFG_113132,ACTION_BOT,0.18
13134,LDSMFG_113133,ACTION_DIGITAL,0.68
13135,LDSMFG_113134,ACTION_HUMAN_CALL,0.44
13136,LDSMFG_113135,ACTION_DIGITAL,0.41
13137,LDSMFG_113136,ACTION_FIELD,0.39
13138,LDSMFG_113137,ACTION_HUMAN_CALL,0.49
13139,LDSMFG_113138,ACTION_BOT,0.1
13140,LDSMFG_113139,ACTION_DIGITAL,0.74
13141,LDSMFG_113140,ACTION_BOT,0.43
13142,LDSMFG_113141,ACTION_BOT,0.48
13143,LDSMFG_113142,ACTION_DIGITAL,0.39
13144,LDSMFG_113143,ACTION_BOT,0.21
13145,LDSMFG_113144,ACTION_BOT,0.32
13146,LDSMFG_113145,ACTION_BOT,0.54
13147,LDSMFG_113146,ACTION_HUMAN_CALL,0.54
