lead_code,call_type,disposition,duration,start_time,agent_id
LDSMFG_171775,HUMAN,NO_ANSWER,294,2025-01-14,AG_139
LDSMFG_134111,HUMAN,ANSWERED,230,2025-01-25,AG_148
LDSMFG_114895,HUMAN,NO_ANSWER,33,2025-01-21,AG_138
LDSMFG_189375,HUMAN,NO_ANSWER,128,2025-01-28,AG_116
LDSMFG_158931,HUMAN,NO_ANSWER,279,2025-01-27,AG_140
LDSMFG_176716,HUMAN,ANSWERED,227,2025-01-06,AG_122
LDSMFG_186678,HUMAN,ANSWERED,266,2025-01-24,AG_139
LDSMFG_162129,HUMAN,NO_ANSWER,95,2025-01-01,AG_110
LDSMFG_166979,HUMAN,ANSWERED,189,2025-01-11,AG_144
LDSMFG_145378,HUMAN,NO_ANSWER,206,2025-01-29,AG_121
LDSMFG_168130,HUMAN,BUSY,218,2025-01-21,AG_146
LDSMFG_185669,HUMAN,ANSWERED,247,2025-01-17,AG_108
LDSMFG_177232,HUMAN,NO_ANSWER,103,2025-01-21,AG_146
LDSMFG_168702,HUMAN,ANSWERED,100,2025-01-28,AG_101
LDSMFG_132568,HUMAN,NO_ANSWER,48,2025-01-30,AG_132
LDSMFG_137423,HUMAN,NO_ANSWER,237,2025-01-24,AG_100
LDSMFG_186029,HUMAN,NO_ANSWER,70,2025-01-18,AG_106
LDSMFG_137864,HUMAN,NO_ANSWER,116,2025-01-16,AG_136
LDSMFG_112976,HUMAN,NO_ANSWER,196,2025-01-24,AG_142
LDSMFG_109072,HUMAN,NO_ANSWER,42,2025-01-07,AG_100
LDSMFG_178558,HUMAN,NO_ANSWER,79,2025-01-29,AG_137
LDSMFG_194322,HUMAN,NO_ANSWER,170,2025-01-17,AG_131
LDSMFG_152842,HUMAN,NO_ANSWER,169,2025-01-14,AG_119
LDSMFG_149450,HUMAN,NO_ANSWER,35,2025-01-26,AG_120
LDSMFG_192572,HUMAN,NO_ANSWER,280,2025-01-03,AG_128
LDSMFG_173537,HUMAN,NO_ANSWER,208,2025-01-02,AG_145
LDSMFG_193139,HUMAN,NO_ANSWER,115,2025-01-10,AG_123
LDSMFG_140268,HUMAN,NO_ANSWER,169,2025-01-15,AG_127
LDSMFG_157574,HUMAN,NO_ANSWER,10,2025-01-12,AG_139
LDSMFG_172000,HUMAN,NO_ANSWER,163,2025-01-06,AG_130
LDSMFG_195135,HUMAN,NO_ANSWER,126,2025-01-14,AG_125
LDSMFG_138347,HUMAN,NO_ANSWER,26,2025-01-23,AG_125
LDSMFG_127776,HUMAN,ANSWERED,158,2025-01-10,AG_122
LDSMFG_158435,HUMAN,NO_ANSWER,295,2025-01-23,AG_117
LDSMFG_126952,HUMAN,ANSWERED,238,2025-01-09,AG_142
LDSMFG_115073,HUMAN,NO_ANSWER,117,2025-01-30,AG_129
LDSMFG_198586,HUMAN,NO_ANSWER,134,2025-01-17,AG_129
LDSMFG_179636,HUMAN,NO_ANSWER,202,2025-01-22,AG_129
LDSMFG_119192,HUMAN,NO_ANSWER,49,2025-01-14,AG_139
LDSMFG_194985,HUMAN,NO_ANSWER,198,2025-01-24,AG_139
LDSMFG_120502,HUMAN,NO_ANSWER,83,2025-01-15,AG_140
LDSMFG_179839,HUMAN,ANSWERED,111,2025-01-11,AG_129
LDSMFG_101787,HUMAN,NO_ANSWER,279,2025-01-12,AG_107
LDSMFG_105627,HUMAN,NO_ANSWER,17,2025-01-08,AG_121
LDSMFG_141490,HUMAN,ANSWERED,257,2025-01-03,AG_138
LDSMFG_165763,HUMAN,ANSWERED,279,2025-01-05,AG_100
LDSMFG_163697,HUMAN,NO_ANSWER,193,2025-01-08,AG_116
LDSMFG_132827,HUMAN,NO_ANSWER,141,2025-01-10,AG_147
LDSMFG_166404,HUMAN,NO_ANSWER,140,2025-01-11,AG_106
LDSMFG_111553,HUMAN,ANSWERED,298,2025-01-01,AG_147
LDSMFG_151979,HUMAN,NO_ANSWER,288,2025-01-10,AG_129
LDSMFG_131956,HUMAN,NO_ANSWER,270,2025-01-06,AG_136
LDSMFG_155610,HUMAN,NO_ANSWER,211,2025-01-14,AG_128
LDSMFG_191996,HUMAN,NO_ANSWER,0,2025-01-12,AG_134
LDSMFG_165104,HUMAN,NO_ANSWER,245,2025-01-08,AG_142
LDSMFG_150293,HUMAN,NO_ANSWER,140,2025-01-21,AG_115
LDSMFG_157504,HUMAN,ANSWERED,255,2025-01-04,AG_129
LDSMFG_156016,HUMAN,NO_ANSWER,285,2025-01-17,AG_121
LDSMFG_190653,HUMAN,NO_ANSWER,198,2025-01-28,AG_127
LDSMFG_119243,HUMAN,NO_ANSWER,170,2025-01-05,AG_148
LDSMFG_152228,HUMAN,BUSY,92,2025-01-14,AG_127
LDSMFG_124545,HUMAN,ANSWERED,210,2025-01-19,AG_105
LDSMFG_123686,HUMAN,ANSWERED,235,2025-01-24,AG_107
LDSMFG_191999,HUMAN,NO_ANSWER,179,2025-01-14,AG_119
LDSMFG_192364,HUMAN,NO_ANSWER,264,2025-01-22,AG_147
LDSMFG_139391,HUMAN,BUSY,247,2025-01-04,AG_113
LDSMFG_185582,HUMAN,NO_ANSWER,65,2025-01-01,AG_127
LDSMFG_118245,HUMAN,NO_ANSWER,166,2025-01-23,AG_114
LDSMFG_134205,HUMAN,BUSY,136,2025-01-05,AG_132
LDSMFG_165505,HUMAN,NO_ANSWER,126,2025-01-25,AG_127
LDSMFG_143105,HUMAN,ANSWERED,265,2025-01-15,AG_116
LDSMFG_110856,HUMAN,NO_ANSWER,100,2025-01-12,AG_106
LDSMFG_108496,HUMAN,ANSWERED,19,2025-01-24,AG_102
LDSMFG_102235,HUMAN,NO_ANSWER,284,2025-01-20,AG_125
LDSMFG_155510,HUMAN,NO_ANSWER,36,2025-01-17,AG_130
LDSMFG_195018,HUMAN,ANSWERED,20,2025-01-14,AG_131
LDSMFG_114953,HUMAN,NO_ANSWER,116,2025-01-21,AG_137
LDSMFG_197803,HUMAN,NO_ANSWER,119,2025-01-06,AG_116
LDSMFG_139392,HUMAN,NO_ANSWER,186,2025-01-19,AG_103
LDSMFG_153691,HUMAN,NO_ANSWER,296,2025-01-03,AG_128
LDSMFG_100742,HUMAN,NO_ANSWER,59,2025-01-28,AG_146
LDSMFG_134304,HUMAN,ANSWERED,40,2025-01-15,AG_106
LDSMFG_110242,HUMAN,NO_ANSWER,75,2025-01-16,AG_103
LDSMFG_136276,HUMAN,NO_ANSWER,294,2025-01-13,AG_125
LDSMFG_155990,HUMAN,NO_ANSWER,108,2025-01-04,AG_111
LDSMFG_145299,HUMAN,BUSY,17,2025-01-27,AG_111
LDSMFG_129468,HUMAN,NO_ANSWER,156,2025-01-07,AG_112
LDSMFG_175443,HUMAN,NO_ANSWER,28,2025-01-08,AG_125
LDSMFG_116579,HUMAN,NO_ANSWER,50,2025-01-27,AG_116
LDSMFG_177648,HUMAN,NO_ANSWER,223,2025-01-13,AG_118
LDSMFG_109573,HUMAN,ANSWERED,104,2025-01-18,AG_119
LDSMFG_145593,HUMAN,NO_ANSWER,60,2025-01-17,AG_111
LDSMFG_130814,HUMAN,NO_ANSWER,203,2025-01-03,AG_145
LDSMFG_132392,HUMAN,NO_ANSWER,33,2025-01-09,AG_116
LDSMFG_117271,HUMAN,ANSWERED,260,2025-01-07,AG_116
LDSMFG_178205,HUMAN,NO_ANSWER,233,2025-01-15,AG_128
LDSMFG_199527,HUMAN,NO_ANSWER,189,2025-01-10,AG_107
LDSMFG_182281,HUMAN,BUSY,293,2025-01-05,AG_117
LDSMFG_113396,HUMAN,NO_ANSWER,79,2025-01-17,AG_116
LDSMFG_104140,HUMAN,NO_ANSWER,86,2025-01-28,AG_102
LDSMFG_161276,HUMAN,NO_ANSWER,262,2025-01-26,AG_102
LDSMFG_144648,HUMAN,ANSWERED,245,2025-01-08,AG_102
LDSMFG_127373,HUMAN,BUSY,175,2025-01-21,AG_100
LDSMFG_179140,HUMAN,BUSY,290,2025-01-01,AG_116
LDSMFG_172847,HUMAN,NO_ANSWER,149,2025-01-05,AG_127
LDSMFG_128443,HUMAN,NO_ANSWER,219,2025-01-26,AG_134
LDSMFG_199826,HUMAN,ANSWERED,260,2025-01-22,AG_103
LDSMFG_192000,HUMAN,ANSWERED,58,2025-01-06,AG_147
LDSMFG_114020,HUMAN,BUSY,286,2025-01-30,AG_126
LDSMFG_128229,HUMAN,NO_ANSWER,180,2025-01-27,AG_126
LDSMFG_106156,HUMAN,NO_ANSWER,102,2025-01-12,AG_131
LDSMFG_140323,HUMAN,NO_ANSWER,268,2025-01-13,AG_104
LDSMFG_179424,HUMAN,ANSWERED,188,2025-01-08,AG_121
LDSMFG_139829,HUMAN,ANSWERED,168,2025-01-07,AG_100
LDSMFG_188699,HUMAN,NO_ANSWER,210,2025-01-14,AG_136
LDSMFG_117353,HUMAN,ANSWERED,161,2025-01-12,AG_140
LDSMFG_118998,HUMAN,NO_ANSWER,55,2025-01-05,AG_119
LDSMFG_117363,HUMAN,ANSWERED,196,2025-01-16,AG_144
LDSMFG_128624,HUMAN,NO_ANSWER,279,2025-01-04,AG_128
LDSMFG_155253,HUMAN,BUSY,79,2025-01-20,AG_121
LDSMFG_166048,HUMAN,NO_ANSWER,33,2025-01-07,AG_125
LDSMFG_162138,HUMAN,ANSWERED,204,2025-01-03,AG_142
LDSMFG_130320,HUMAN,NO_ANSWER,134,2025-01-27,AG_142
LDSMFG_171622,HUMAN,NO_ANSWER,49,2025-01-02,AG_103
LDSMFG_163490,HUMAN,BUSY,70,2025-01-26,AG_148
LDSMFG_185693,HUMAN,NO_ANSWER,41,2025-01-16,AG_144
LDSMFG_163498,HUMAN,NO_ANSWER,50,2025-01-14,AG_110
LDSMFG_186586,HUMAN,ANSWERED,146,2025-01-21,AG_117
LDSMFG_133876,HUMAN,NO_ANSWER,10,2025-01-25,AG_126
LDSMFG_169964,HUMAN,NO_ANSWER,88,2025-01-09,AG_119
LDSMFG_146967,HUMAN,NO_ANSWER,32,2025-01-01,AG_146
LDSMFG_175105,HUMAN,NO_ANSWER,106,2025-01-27,AG_107
LDSMFG_122938,HUMAN,NO_ANSWER,253,2025-01-19,AG_107
LDSMFG_150729,HUMAN,ANSWERED,51,2025-01-22,AG_131
LDSMFG_199381,HUMAN,ANSWERED,58,2025-01-24,AG_119
LDSMFG_143971,HUMAN,NO_ANSWER,158,2025-01-18,AG_118
LDSMFG_167574,HUMAN,NO_ANSWER,78,2025-01-23,AG_118
LDSMFG_137600,HUMAN,NO_ANSWER,158,2025-01-15,AG_123
LDSMFG_157653,HUMAN,NO_ANSWER,77,2025-01-24,AG_114
LDSMFG_190928,HUMAN,NO_ANSWER,10,2025-01-27,AG_100
LDSMFG_108277,HUMAN,ANSWERED,97,2025-01-09,AG_117
LDSMFG_134392,HUMAN,NO_ANSWER,213,2025-01-02,AG_101
LDSMFG_124848,HUMAN,ANSWERED,129,2025-01-24,AG_125
LDSMFG_162267,HUMAN,NO_ANSWER,298,2025-01-18,AG_105
LDSMFG_172614,HUMAN,ANSWERED,166,2025-01-13,AG_141
LDSMFG_147086,HUMAN,NO_ANSWER,60,2025-01-04,AG_134
LDSMFG_118746,HUMAN,NO_ANSWER,91,2025-01-12,AG_125
LDSMFG_195300,HUMAN,ANSWERED,62,2025-01-06,AG_140
LDSMFG_176682,HUMAN,NO_ANSWER,37,2025-01-12,AG_133
LDSMFG_141947,HUMAN,BUSY,279,2025-01-06,AG_138
LDSMFG_130818,HUMAN,NO_ANSWER,205,2025-01-04,AG_149
LDSMFG_153430,HUMAN,NO_ANSWER,205,2025-01-16,AG_108
LDSMFG_160239,HUMAN,ANSWERED,179,2025-01-23,AG_112
LDSMFG_142482,HUMAN,NO_ANSWER,262,2025-01-23,AG_135
LDSMFG_120681,HUMAN,NO_ANSWER,93,2025-01-14,AG_141
LDSMFG_133326,HUMAN,ANSWERED,48,2025-01-25,AG_123
LDSMFG_145721,HUMAN,ANSWERED,128,2025-01-03,AG_136
LDSMFG_152869,HUMAN,ANSWERED,76,2025-01-22,AG_100
LDSMFG_189283,HUMAN,NO_ANSWER,253,2025-01-13,AG_145
LDSMFG_157950,HUMAN,NO_ANSWER,223,2025-01-07,AG_103
LDSMFG_150505,HUMAN,NO_ANSWER,40,2025-01-09,AG_148
LDSMFG_153509,HUMAN,NO_ANSWER,293,2025-01-26,AG_131
LDSMFG_127762,HUMAN,NO_ANSWER,45,2025-01-04,AG_148
LDSMFG_175677,HUMAN,NO_ANSWER,83,2025-01-11,AG_139
LDSMFG_159579,HUMAN,ANSWERED,27,2025-01-26,AG_101
LDSMFG_110879,HUMAN,NO_ANSWER,21,2025-01-09,AG_116
LDSMFG_162975,HUMAN,ANSWERED,225,2025-01-11,AG_130
LDSMFG_159290,HUMAN,NO_ANSWER,282,2025-01-09,AG_133
LDSMFG_153117,HUMAN,NO_ANSWER,183,2025-01-02,AG_124
LDSMFG_102734,HUMAN,NO_ANSWER,241,2025-01-12,AG_149
LDSMFG_159491,HUMAN,NO_ANSWER,211,2025-01-21,AG_118
LDSMFG_166954,HUMAN,ANSWERED,288,2025-01-18,AG_136
LDSMFG_136869,HUMAN,NO_ANSWER,234,2025-01-18,AG_112
LDSMFG_150933,HUMAN,NO_ANSWER,266,2025-01-29,AG_140
LDSMFG_114560,HUMAN,NO_ANSWER,128,2025-01-25,AG_131
LDSMFG_126050,HUMAN,ANSWERED,35,2025-01-30,AG_117
LDSMFG_170411,HUMAN,NO_ANSWER,92,2025-01-12,AG_117
LDSMFG_198756,HUMAN,ANSWERED,243,2025-01-14,AG_105
LDSMFG_121794,HUMAN,NO_ANSWER,146,2025-01-09,AG_136
LDSMFG_121332,HUMAN,BUSY,128,2025-01-25,AG_131
LDSMFG_167627,HUMAN,NO_ANSWER,261,2025-01-09,AG_134
LDSMFG_140852,HUMAN,ANSWERED,264,2025-01-17,AG_100
LDSMFG_136179,HUMAN,NO_ANSWER,33,2025-01-16,AG_105
LDSMFG_186707,HUMAN,NO_ANSWER,137,2025-01-25,AG_147
LDSMFG_164414,HUMAN,NO_ANSWER,261,2025-01-18,AG_149
LDSMFG_129686,HUMAN,NO_ANSWER,24,2025-01-14,AG_102
LDSMFG_132548,HUMAN,ANSWERED,246,2025-01-16,AG_144
LDSMFG_124899,HUMAN,NO_ANSWER,256,2025-01-29,AG_149
LDSMFG_152940,HUMAN,ANSWERED,57,2025-01-14,AG_133
LDSMFG_158148,HUMAN,NO_ANSWER,257,2025-01-01,AG_127
LDSMFG_106244,HUMAN,NO_ANSWER,119,2025-01-20,AG_122
LDSMFG_193603,HUMAN,NO_ANSWER,202,2025-01-06,AG_107
LDSMFG_148736,HUMAN,ANSWERED,144,2025-01-12,AG_114
LDSMFG_111507,HUMAN,ANSWERED,74,2025-01-10,AG_144
LDSMFG_120591,HUMAN,NO_ANSWER,10,2025-01-15,AG_144
LDSMFG_121930,HUMAN,ANSWERED,1,2025-01-30,AG_130
LDSMFG_195359,HUMAN,BUSY,2,2025-01-03,AG_144
LDSMFG_133583,HUMAN,NO_ANSWER,254,2025-01-27,AG_109
LDSMFG_194439,HUMAN,ANSWERED,196,2025-01-07,AG_143
LDSMFG_145762,HUMAN,NO_ANSWER,264,2025-01-04,AG_142
LDSMFG_194613,HUMAN,NO_ANSWER,168,2025-01-09,AG_110
LDSMFG_178357,HUMAN,NO_ANSWER,29,2025-01-12,AG_103
LDSMFG_155282,HUMAN,NO_ANSWER,284,2025-01-10,AG_101
LDSMFG_169745,HUMAN,NO_ANSWER,242,2025-01-02,AG_111
LDSMFG_188630,HUMAN,NO_ANSWER,37,2025-01-21,AG_122
LDSMFG_183208,HUMAN,ANSWERED,102,2025-01-03,AG_145
LDSMFG_137915,HUMAN,ANSWERED,154,2025-01-29,AG_142
LDSMFG_138303,HUMAN,NO_ANSWER,279,2025-01-14,AG_149
LDSMFG_152913,HUMAN,NO_ANSWER,58,2025-01-20,AG_136
LDSMFG_132856,HUMAN,ANSWERED,26,2025-01-22,AG_136
LDSMFG_197746,HUMAN,NO_ANSWER,66,2025-01-02,AG_122
LDSMFG_185873,HUMAN,ANSWERED,16,2025-01-23,AG_141
LDSMFG_133184,HUMAN,NO_ANSWER,190,2025-01-10,AG_114
LDSMFG_191758,HUMAN,ANSWERED,32,2025-01-22,AG_141
LDSMFG_165785,HUMAN,NO_ANSWER,220,2025-01-19,AG_127
LDSMFG_117031,HUMAN,ANSWERED,235,2025-01-02,AG_135
LDSMFG_166403,HUMAN,NO_ANSWER,188,2025-01-30,AG_138
LDSMFG_183647,HUMAN,NO_ANSWER,53,2025-01-21,AG_114
LDSMFG_188371,HUMAN,NO_ANSWER,118,2025-01-13,AG_111
LDSMFG_161703,HUMAN,NO_ANSWER,35,2025-01-11,AG_147
LDSMFG_183860,HUMAN,NO_ANSWER,133,2025-01-03,AG_109
LDSMFG_137616,HUMAN,ANSWERED,108,2025-01-22,AG_149
LDSMFG_163811,HUMAN,BUSY,11,2025-01-03,AG_136
LDSMFG_183999,HUMAN,BUSY,276,2025-01-07,AG_136
LDSMFG_160959,HUMAN,BUSY,46,2025-01-18,AG_148
LDSMFG_183063,HUMAN,BUSY,19,2025-01-09,AG_135
LDSMFG_167902,HUMAN,NO_ANSWER,197,2025-01-25,AG_121
LDSMFG_176153,HUMAN,NO_ANSWER,96,2025-01-30,AG_114
LDSMFG_100330,HUMAN,ANSWERED,227,2025-01-15,AG_124
LDSMFG_110531,HUMAN,BUSY,34,2025-01-11,AG_135
LDSMFG_142578,HUMAN,ANSWERED,268,2025-01-14,AG_138
LDSMFG_119369,HUMAN,BUSY,106,2025-01-11,AG_132
LDSMFG_174017,HUMAN,ANSWERED,141,2025-01-16,AG_140
LDSMFG_150249,HUMAN,ANSWERED,116,2025-01-21,AG_133
LDSMFG_106635,HUMAN,BUSY,2,2025-01-30,AG_109
LDSMFG_157554,HUMAN,ANSWERED,84,2025-01-23,AG_117
LDSMFG_170797,HUMAN,NO_ANSWER,222,2025-01-18,AG_136
LDSMFG_160131,HUMAN,NO_ANSWER,129,2025-01-07,AG_129
LDSMFG_133687,HUMAN,ANSWERED,73,2025-01-19,AG_101
LDSMFG_193636,HUMAN,ANSWERED,264,2025-01-26,AG_142
LDSMFG_160671,HUMAN,BUSY,114,2025-01-09,AG_121
LDSMFG_159097,HUMAN,NO_ANSWER,89,2025-01-30,AG_114
LDSMFG_102053,HUMAN,ANSWERED,28,2025-01-05,AG_100
LDSMFG_165136,HUMAN,NO_ANSWER,93,2025-01-07,AG_116
LDSMFG_184044,HUMAN,NO_ANSWER,176,2025-01-23,AG_110
LDSMFG_196403,HUMAN,ANSWERED,264,2025-01-12,AG_128
LDSMFG_132865,HUMAN,ANSWERED,298,2025-01-08,AG_107
LDSMFG_137004,HUMAN,NO_ANSWER,198,2025-01-25,AG_146
LDSMFG_144209,HUMAN,NO_ANSWER,276,2025-01-26,AG_117
LDSMFG_154151,HUMAN,NO_ANSWER,172,2025-01-03,AG_116
LDSMFG_124332,HUMAN,ANSWERED,217,2025-01-24,AG_147
LDSMFG_102234,HUMAN,NO_ANSWER,140,2025-01-24,AG_124
LDSMFG_116600,HUMAN,ANSWERED,51,2025-01-19,AG_100
LDSMFG_191022,HUMAN,NO_ANSWER,15,2025-01-21,AG_132
LDSMFG_165400,HUMAN,NO_ANSWER,177,2025-01-11,AG_137
LDSMFG_108924,HUMAN,ANSWERED,241,2025-01-28,AG_112
LDSMFG_193900,HUMAN,BUSY,208,2025-01-07,AG_122
LDSMFG_164734,HUMAN,BUSY,210,2025-01-30,AG_128
LDSMFG_109460,HUMAN,NO_ANSWER,185,2025-01-19,AG_132
LDSMFG_126778,HUMAN,BUSY,52,2025-01-06,AG_105
LDSMFG_176618,HUMAN,BUSY,8,2025-01-21,AG_125
LDSMFG_117484,HUMAN,ANSWERED,11,2025-01-29,AG_136
LDSMFG_133907,HUMAN,ANSWERED,75,2025-01-17,AG_109
LDSMFG_169251,HUMAN,NO_ANSWER,180,2025-01-20,AG_139
LDSMFG_149539,HUMAN,NO_ANSWER,60,2025-01-26,AG_145
LDSMFG_157034,HUMAN,NO_ANSWER,82,2025-01-20,AG_103
LDSMFG_123519,HUMAN,NO_ANSWER,17,2025-01-03,AG_116
LDSMFG_116891,HUMAN,ANSWERED,24,2025-01-29,AG_116
LDSMFG_148110,HUMAN,NO_ANSWER,108,2025-01-19,AG_108
LDSMFG_128169,HUMAN,ANSWERED,286,2025-01-27,AG_133
LDSMFG_101155,HUMAN,ANSWERED,107,2025-01-05,AG_101
LDSMFG_162001,HUMAN,NO_ANSWER,163,2025-01-30,AG_109
LDSMFG_196164,HUMAN,BUSY,274,2025-01-28,AG_128
LDSMFG_156194,HUMAN,NO_ANSWER,222,2025-01-25,AG_143
LDSMFG_114410,HUMAN,BUSY,143,2025-01-23,AG_106
LDSMFG_103701,HUMAN,ANSWERED,177,2025-01-22,AG_146
LDSMFG_139933,HUMAN,NO_ANSWER,228,2025-01-09,AG_123
LDSMFG_185139,HUMAN,NO_ANSWER,207,2025-01-10,AG_106
LDSMFG_161319,HUMAN,ANSWERED,107,2025-01-16,AG_143
LDSMFG_174959,HUMAN,ANSWERED,195,2025-01-30,AG_144
LDSMFG_132379,HUMAN,ANSWERED,266,2025-01-08,AG_144
LDSMFG_114482,HUMAN,BUSY,183,2025-01-14,AG_119
LDSMFG_113198,HUMAN,NO_ANSWER,153,2025-01-06,AG_134
LDSMFG_121687,HUMAN,NO_ANSWER,176,2025-01-13,AG_112
LDSMFG_196836,HUMAN,NO_ANSWER,34,2025-01-09,AG_149
LDSMFG_135075,HUMAN,ANSWERED,15,2025-01-15,AG_122
LDSMFG_182043,HUMAN,BUSY,255,2025-01-12,AG_121
LDSMFG_162796,HUMAN,NO_ANSWER,158,2025-01-28,AG_129
LDSMFG_104265,HUMAN,BUSY,7,2025-01-15,AG_133
LDSMFG_139625,HUMAN,NO_ANSWER,122,2025-01-27,AG_142
LDSMFG_159906,HUMAN,NO_ANSWER,207,2025-01-23,AG_145
LDSMFG_104715,HUMAN,NO_ANSWER,140,2025-01-08,AG_135
LDSMFG_170719,HUMAN,ANSWERED,276,2025-01-11,AG_107
LDSMFG_168342,HUMAN,BUSY,296,2025-01-24,AG_103
LDSMFG_198948,HUMAN,ANSWERED,216,2025-01-14,AG_122
LDSMFG_121979,HUMAN,NO_ANSWER,46,2025-01-20,AG_131
LDSMFG_123615,HUMAN,NO_ANSWER,42,2025-01-30,AG_139
LDSMFG_174798,HUMAN,NO_ANSWER,9,2025-01-19,AG_143
LDSMFG_107230,HUMAN,NO_ANSWER,125,2025-01-29,AG_113
LDSMFG_127790,HUMAN,ANSWERED,24,2025-01-21,AG_102
LDSMFG_176116,HUMAN,NO_ANSWER,272,2025-01-04,AG_139
LDSMFG_193877,HUMAN,BUSY,46,2025-01-09,AG_142
LDSMFG_122825,HUMAN,NO_ANSWER,87,2025-01-22,AG_136
LDSMFG_148763,HUMAN,NO_ANSWER,134,2025-01-17,AG_105
LDSMFG_175440,HUMAN,NO_ANSWER,293,2025-01-16,AG_107
LDSMFG_149363,HUMAN,NO_ANSWER,241,2025-01-27,AG_120
LDSMFG_161983,HUMAN,NO_ANSWER,5,2025-01-20,AG_134
LDSMFG_109991,HUMAN,NO_ANSWER,111,2025-01-01,AG_143
LDSMFG_189115,HUMAN,ANSWERED,282,2025-01-26,AG_132
LDSMFG_112541,HUMAN,ANSWERED,142,2025-01-02,AG_111
LDSMFG_193948,HUMAN,NO_ANSWER,264,2025-01-01,AG_109
LDSMFG_139588,HUMAN,NO_ANSWER,16,2025-01-21,AG_118
LDSMFG_107843,HUMAN,NO_ANSWER,0,2025-01-19,AG_129
LDSMFG_178288,HUMAN,BUSY,272,2025-01-13,AG_101
LDSMFG_111538,HUMAN,NO_ANSWER,86,2025-01-21,AG_142
LDSMFG_160794,HUMAN,NO_ANSWER,62,2025-01-01,AG_109
LDSMFG_157787,HUMAN,NO_ANSWER,168,2025-01-07,AG_134
LDSMFG_187055,HUMAN,ANSWERED,157,2025-01-25,AG_122
LDSMFG_154551,HUMAN,NO_ANSWER,42,2025-01-21,AG_138
LDSMFG_156429,HUMAN,ANSWERED,38,2025-01-16,AG_141
LDSMFG_143282,HUMAN,NO_ANSWER,194,2025-01-26,AG_128
LDSMFG_143168,HUMAN,NO_ANSWER,117,2025-01-09,AG_140
LDSMFG_174323,HUMAN,ANSWERED,144,2025-01-29,AG_100
LDSMFG_105338,HUMAN,NO_ANSWER,184,2025-01-26,AG_147
LDSMFG_158012,HUMAN,NO_ANSWER,11,2025-01-12,AG_145
LDSMFG_116044,HUMAN,NO_ANSWER,222,2025-01-19,AG_100
LDSMFG_144649,HUMAN,NO_ANSWER,129,2025-01-28,AG_144
LDSMFG_189370,HUMAN,BUSY,31,2025-01-23,AG_119
LDSMFG_155667,HUMAN,BUSY,2,2025-01-02,AG_107
LDSMFG_153095,HUMAN,NO_ANSWER,252,2025-01-08,AG_111
LDSMFG_186118,HUMAN,NO_ANSWER,183,2025-01-01,AG_132
LDSMFG_114969,HUMAN,NO_ANSWER,220,2025-01-28,AG_133
LDSMFG_158053,HUMAN,NO_ANSWER,38,2025-01-04,AG_142
LDSMFG_104191,HUMAN,ANSWERED,110,2025-01-22,AG_104
LDSMFG_103028,HUMAN,ANSWERED,232,2025-01-07,AG_107
LDSMFG_171858,HUMAN,NO_ANSWER,163,2025-01-08,AG_146
LDSMFG_164478,HUMAN,ANSWERED,88,2025-01-02,AG_130
LDSMFG_123340,HUMAN,ANSWERED,152,2025-01-27,AG_114
LDSMFG_158648,HUMAN,NO_ANSWER,191,2025-01-30,AG_108
LDSMFG_112557,HUMAN,NO_ANSWER,279,2025-01-16,AG_127
LDSMFG_154683,HUMAN,NO_ANSWER,209,2025-01-23,AG_116
LDSMFG_104378,HUMAN,BUSY,203,2025-01-29,AG_145
LDSMFG_136787,HUMAN,NO_ANSWER,23,2025-01-04,AG_117
LDSMFG_115842,HUMAN,ANSWERED,277,2025-01-07,AG_116
LDSMFG_197512,HUMAN,NO_ANSWER,256,2025-01-28,AG_109
LDSMFG_155610,HUMAN,NO_ANSWER,289,2025-01-17,AG_149
LDSMFG_134550,HUMAN,NO_ANSWER,219,2025-01-30,AG_105
LDSMFG_193512,HUMAN,ANSWERED,108,2025-01-05,AG_128
LDSMFG_134253,HUMAN,NO_ANSWER,223,2025-01-24,AG_122
LDSMFG_108072,HUMAN,ANSWERED,72,2025-01-13,AG_126
LDSMFG_170915,HUMAN,NO_ANSWER,30,2025-01-25,AG_136
LDSMFG_183084,HUMAN,NO_ANSWER,186,2025-01-04,AG_101
LDSMFG_175646,HUMAN,NO_ANSWER,245,2025-01-11,AG_121
LDSMFG_198548,HUMAN,NO_ANSWER,113,2025-01-29,AG_141
LDSMFG_131195,HUMAN,NO_ANSWER,52,2025-01-05,AG_128
LDSMFG_168052,HUMAN,NO_ANSWER,264,2025-01-16,AG_145
LDSMFG_123985,HUMAN,ANSWERED,118,2025-01-12,AG_104
LDSMFG_160924,HUMAN,NO_ANSWER,214,2025-01-12,AG_119
LDSMFG_152549,HUMAN,NO_ANSWER,184,2025-01-09,AG_110
LDSMFG_166865,HUMAN,NO_ANSWER,35,2025-01-12,AG_105
LDSMFG_151038,HUMAN,ANSWERED,283,2025-01-10,AG_120
LDSMFG_143011,HUMAN,ANSWERED,236,2025-01-14,AG_144
LDSMFG_197317,HUMAN,BUSY,17,2025-01-02,AG_119
LDSMFG_159477,HUMAN,NO_ANSWER,265,2025-01-13,AG_116
LDSMFG_106996,HUMAN,ANSWERED,8,2025-01-01,AG_128
LDSMFG_101604,HUMAN,ANSWERED,166,2025-01-22,AG_119
LDSMFG_182501,HUMAN,BUSY,9,2025-01-25,AG_141
